Order ID,Sum of Discount
CA-2016-110366,0.2
CA-2016-110499,0.2
CA-2016-110982,0.2
CA-2016-111283,0.2
CA-2016-111318,0.2
CA-2016-111409,0.2
CA-2016-111416,0.2
CA-2016-111941,0.2
CA-2016-112277,0.2
CA-2016-112382,0.2
CA-2016-112676,0.2
CA-2016-112893,0.2
CA-2016-113138,0.2
CA-2016-113243,0.2
CA-2016-113292,0.2
CA-2016-113341,0.2
CA-2016-113425,0.2
CA-2016-113817,0.2
CA-2016-114538,0.2
CA-2016-114713,0.2
CA-2016-114944,0.2
CA-2016-114972,0.2
CA-2016-115483,0.2
CA-2016-115525,0.2
CA-2016-115917,0.2
CA-2016-116344,0.2
CA-2016-116379,0.2
CA-2016-116561,0.2
CA-2016-116764,0.2
CA-2016-116911,0.2
CA-2016-117282,0.2
CA-2016-117408,0.2
CA-2016-117625,0.2
CA-2016-117912,0.2
CA-2016-118129,0.2
CA-2016-118332,0.2
CA-2016-118570,0.2
CA-2016-118626,0.2
CA-2016-118745,0.2
CA-2016-118899,0.2
CA-2016-119123,0.2
CA-2016-119515,0.2
CA-2016-120180,0.2
CA-2016-120250,0.2
CA-2016-120257,0.2
CA-2016-121020,0.2
CA-2016-121377,0.2
CA-2016-121601,0.2
CA-2016-121755,0.2
CA-2016-121958,0.2
CA-2016-121993,0.2
CA-2016-122448,0.2
CA-2016-122511,0.2
CA-2016-122518,0.2
CA-2016-123015,0.2
CA-2016-123120,0.2
CA-2016-123358,0.2
CA-2016-123722,0.2
CA-2016-124051,0.2
CA-2016-124485,0.2
CA-2016-124527,0.2
CA-2016-124681,0.2
CA-2016-124793,0.2
CA-2016-124814,0.2
CA-2016-125017,0.2
CA-2016-125318,0.2
CA-2016-125724,0.2
CA-2016-125738,0.2
CA-2016-126004,0.2
CA-2016-126102,0.2
CA-2016-126165,0.2
CA-2016-126270,0.2
CA-2016-126543,0.2
CA-2016-126613,0.2
CA-2016-126795,0.2
CA-2016-126809,0.2
CA-2016-126935,0.2
CA-2016-127138,0.2
CA-2016-127649,0.2
CA-2016-127698,0.2
CA-2016-127761,0.2
CA-2016-128223,0.2
CA-2016-128307,0.2
CA-2016-128412,0.2
CA-2016-128594,0.2
CA-2016-128811,0.2
CA-2016-129126,0.2
CA-2016-129196,0.2
CA-2016-129238,0.2
CA-2016-129630,0.2
CA-2016-129693,0.2
CA-2016-130001,0.2
CA-2016-130162,0.2
CA-2016-130225,0.2
CA-2016-130442,0.2
CA-2016-130680,0.2
CA-2016-131093,0.2
CA-2016-131289,0.2
CA-2016-132731,0.2
CA-2016-132990,0.2
CA-2016-132997,0.2
CA-2016-133725,0.2
CA-2016-133802,0.2
CA-2016-134362,0.2
CA-2016-134544,0.2
CA-2016-134775,0.2
CA-2016-135461,0.2
CA-2016-135594,0.2
CA-2016-135636,0.2
CA-2016-136021,0.2
CA-2016-136406,0.2
CA-2016-136483,0.2
CA-2016-136924,0.2
CA-2016-137204,0.2
CA-2016-137337,0.2
CA-2016-137729,0.2
CA-2016-137848,0.2
CA-2016-138037,0.2
CA-2016-138478,0.2
CA-2016-138520,0.2
CA-2016-138583,0.2
CA-2016-138667,0.2
CA-2016-138933,0.2
CA-2016-139549,0.2
CA-2016-139934,0.2
CA-2016-140207,0.2
CA-2016-140249,0.2
CA-2016-140382,0.2
CA-2016-140634,0.2
CA-2016-141019,0.2
CA-2016-141523,0.2
CA-2016-141586,0.2
CA-2016-141887,0.2
CA-2016-142405,0.2
CA-2016-143154,0.2
CA-2016-143441,0.2
CA-2016-143609,0.2
CA-2016-144092,0.2
CA-2016-144148,0.2
CA-2016-144309,0.2
CA-2016-144337,0.2
CA-2016-144400,0.2
CA-2016-144554,0.2
CA-2016-144792,0.2
CA-2016-145009,0.2
CA-2016-145240,0.2
CA-2016-145583,0.2
CA-2016-146325,0.2
CA-2016-146836,0.2
CA-2016-146913,0.2
CA-2016-147970,0.2
CA-2016-148096,0.2
CA-2016-148698,0.2
CA-2016-148740,0.2
CA-2016-148796,0.2
CA-2016-148908,0.2
CA-2016-149314,0.2
CA-2016-149370,0.2
CA-2016-149503,0.2
CA-2016-149685,0.2
CA-2016-149797,0.2
CA-2016-150658,0.2
CA-2016-150889,0.2
CA-2016-151092,0.2
CA-2016-151372,0.2
CA-2016-151498,0.2
CA-2016-151512,0.2
CA-2016-151974,0.2
CA-2016-152121,0.2
CA-2016-152247,0.2
CA-2016-152331,0.2
CA-2016-152408,0.2
CA-2016-152765,0.2
CA-2016-152814,0.2
CA-2016-153101,0.2
CA-2016-153178,0.2
CA-2016-153185,0.2
CA-2016-153318,0.2
CA-2016-153661,0.2
CA-2016-153836,0.2
CA-2016-154060,0.2
CA-2016-154081,0.2
CA-2016-154690,0.2
CA-2016-154711,0.2
CA-2016-154739,0.2
CA-2016-154788,0.2
CA-2016-155530,0.2
CA-2016-155845,0.2
CA-2016-155978,0.2
CA-2016-156811,0.2
CA-2016-157217,0.2
CA-2016-157364,0.2
CA-2016-157686,0.2
CA-2016-157742,0.2
CA-2016-158155,0.2
CA-2016-158260,0.2
CA-2016-158302,0.2
CA-2016-158547,0.2
CA-2016-158575,0.2
CA-2016-158694,0.2
CA-2016-158925,0.2
CA-2016-159016,0.2
CA-2016-159695,0.2
CA-2016-159989,0.2
CA-2016-160136,0.2
CA-2016-160486,0.2
CA-2016-160598,0.2
CA-2016-160745,0.2
CA-2016-161361,0.2
CA-2016-161389,0.2
CA-2016-161473,0.2
CA-2016-161662,0.2
CA-2016-161676,0.2
CA-2016-161746,0.2
CA-2016-161928,0.2
CA-2016-162110,0.2
CA-2016-162138,0.2
CA-2016-162222,0.2
CA-2016-162614,0.2
CA-2016-163216,0.2
CA-2016-163384,0.2
CA-2016-163573,0.2
CA-2016-163636,0.2
CA-2016-163951,0.2
CA-2016-164035,0.2
CA-2016-164350,0.2
CA-2016-164483,0.2
CA-2016-164490,0.2
CA-2016-164511,0.2
CA-2016-164889,0.2
CA-2016-165015,0.2
CA-2016-165470,0.2
CA-2016-165673,0.2
CA-2016-165827,0.2
CA-2016-165848,0.2
CA-2016-165995,0.2
CA-2016-166163,0.2
CA-2016-166226,0.2
CA-2016-166373,0.2
CA-2016-166485,0.2
CA-2016-166653,0.2
CA-2016-167115,0.2
CA-2016-167241,0.2
CA-2016-167983,0.2
CA-2016-168081,0.2
CA-2016-168557,0.2
CA-2016-168844,0.2
CA-2016-168921,0.2
CA-2016-169334,0.2
CA-2016-169663,0.2
CA-2016-169943,0.2
CA-2017-100202,0.2
CA-2017-100230,0.2
CA-2017-100335,0.2
CA-2017-100580,0.2
CA-2017-100783,0.2
CA-2017-100951,0.2
CA-2017-101077,0.2
CA-2017-101182,0.2
CA-2017-101273,0.2
CA-2017-101308,0.2
CA-2017-101322,0.2
CA-2017-101637,0.2
CA-2017-101749,0.2
CA-2017-101798,0.2
CA-2017-101805,0.2
CA-2017-101945,0.2
CA-2017-102197,0.2
CA-2017-102218,0.2
CA-2017-102267,0.2
CA-2017-102407,0.2
CA-2017-102729,0.2
CA-2017-102750,0.2
CA-2017-102820,0.2
CA-2017-102946,0.2
CA-2017-103156,0.2
CA-2017-103352,0.2
CA-2017-103380,0.2
CA-2017-103443,0.2
CA-2017-103499,0.2
CA-2017-103520,0.2
CA-2017-104024,0.2
CA-2017-104080,0.2
CA-2017-104108,0.2
CA-2017-104318,0.2
CA-2017-104381,0.2
CA-2017-104640,0.2
CA-2017-104850,0.2
CA-2017-105053,0.2
CA-2017-105074,0.2
CA-2017-105130,0.2
CA-2017-105144,0.2
CA-2017-105214,0.2
CA-2017-105445,0.2
CA-2017-105480,0.2
CA-2017-105487,0.2
CA-2017-105809,0.2
CA-2017-105851,0.2
CA-2017-105914,0.2
CA-2017-105921,0.2
CA-2017-106047,0.2
CA-2017-106537,0.2
CA-2017-106859,0.2
CA-2017-106943,0.2
CA-2017-106964,0.2
CA-2017-107125,0.2
CA-2017-107132,0.2
CA-2017-107167,0.2
CA-2017-107174,0.2
CA-2017-107209,0.2
CA-2017-107503,0.2
CA-2017-107517,0.2
CA-2017-107727,0.2
CA-2017-107748,0.2
CA-2017-107797,0.2
CA-2017-107909,0.2
CA-2017-108287,0.2
CA-2017-108329,0.2
CA-2017-108560,0.2
CA-2017-108910,0.2
CA-2017-109715,0.2
CA-2017-109778,0.2
CA-2017-109946,0.2
CA-2017-110842,0.2
CA-2017-110884,0.2
CA-2017-110940,0.2
CA-2017-111178,0.2
CA-2017-111388,0.2
CA-2017-111556,0.2
CA-2017-111577,0.2
CA-2017-111591,0.2
CA-2017-111647,0.2
CA-2017-111738,0.2
CA-2017-112039,0.2
CA-2017-112473,0.2
CA-2017-112725,0.2
CA-2017-112774,0.2
CA-2017-112865,0.2
CA-2017-112984,0.2
CA-2017-113075,0.2
CA-2017-113530,0.2
CA-2017-113670,0.2
CA-2017-114216,0.2
CA-2017-114258,0.2
CA-2017-114370,0.2
CA-2017-114412,0.2
CA-2017-114552,0.2
CA-2017-114636,0.2
CA-2017-114804,0.2
CA-2017-115105,0.2
CA-2017-115448,0.2
CA-2017-115805,0.2
CA-2017-115931,0.2
CA-2017-116127,0.2
CA-2017-116204,0.2
CA-2017-116953,0.2
CA-2017-117079,0.2
CA-2017-117156,0.2
CA-2017-117240,0.2
CA-2017-117394,0.2
CA-2017-117513,0.2
CA-2017-117821,0.2
CA-2017-117863,0.2
CA-2017-117947,0.2
CA-2017-118122,0.2
CA-2017-118199,0.2
CA-2017-118402,0.2
CA-2017-118542,0.2
CA-2017-118724,0.2
CA-2017-118731,0.2
CA-2017-118864,0.2
CA-2017-119011,0.2
CA-2017-119389,0.2
CA-2017-119424,0.2
CA-2017-119494,0.2
CA-2017-119809,0.2
CA-2017-120168,0.2
CA-2017-120222,0.2
CA-2017-120705,0.2
CA-2017-120719,0.2
CA-2017-120894,0.2
CA-2017-120999,0.2
CA-2017-121195,0.2
CA-2017-121258,0.2
CA-2017-121314,0.2
CA-2017-121398,0.2
CA-2017-121412,0.2
CA-2017-121468,0.2
CA-2017-121489,0.2
CA-2017-121538,0.2
CA-2017-121643,0.2
CA-2017-121909,0.2
CA-2017-122112,0.2
CA-2017-122504,0.2
CA-2017-123001,0.2
CA-2017-123022,0.2
CA-2017-123071,0.2
CA-2017-123085,0.2
CA-2017-123239,0.2
CA-2017-123778,0.2
CA-2017-123967,0.2
CA-2017-124576,0.2
CA-2017-124765,0.2
CA-2017-124828,0.2
CA-2017-124940,0.2
CA-2017-125367,0.2
CA-2017-125640,0.2
CA-2017-125745,0.2
CA-2017-125752,0.2
CA-2017-125913,0.2
CA-2017-125990,0.2
CA-2017-126382,0.2
CA-2017-126396,0.2
CA-2017-126536,0.2
CA-2017-126662,0.2
CA-2017-126788,0.2
CA-2017-127096,0.2
CA-2017-127180,0.2
CA-2017-127264,0.2
CA-2017-127460,0.2
CA-2017-127516,0.2
CA-2017-127621,0.2
CA-2017-127712,0.2
CA-2017-128160,0.2
CA-2017-128699,0.2
CA-2017-128769,0.2
CA-2017-128965,0.2
CA-2017-129490,0.2
CA-2017-129567,0.2
CA-2017-129707,0.2
CA-2017-130043,0.2
CA-2017-130302,0.2
CA-2017-130834,0.2
CA-2017-131037,0.2
CA-2017-131156,0.2
CA-2017-131492,0.2
CA-2017-131632,0.2
CA-2017-132122,0.2
CA-2017-132353,0.2
CA-2017-132430,0.2
CA-2017-132521,0.2
CA-2017-132934,0.2
CA-2017-133207,0.2
CA-2017-133235,0.2
CA-2017-133431,0.2
CA-2017-133501,0.2
CA-2017-133718,0.2
CA-2017-133823,0.2
CA-2017-133865,0.2
CA-2017-134173,0.2
CA-2017-134796,0.2
CA-2017-134880,0.2
CA-2017-134978,0.2
CA-2017-135034,0.2
CA-2017-135076,0.2
CA-2017-135377,0.2
CA-2017-135419,0.2
CA-2017-135650,0.2
CA-2017-136000,0.2
CA-2017-136007,0.2
CA-2017-136063,0.2
CA-2017-136238,0.2
CA-2017-136308,0.2
CA-2017-136609,0.2
CA-2017-136651,0.2
CA-2017-136826,0.2
CA-2017-137085,0.2
CA-2017-137099,0.2
CA-2017-137365,0.2
CA-2017-137414,0.2
CA-2017-137421,0.2
CA-2017-137463,0.2
CA-2017-137498,0.2
CA-2017-137582,0.2
CA-2017-137624,0.2
CA-2017-137631,0.2
CA-2017-138149,0.2
CA-2017-138156,0.2
CA-2017-138310,0.2
CA-2017-138422,0.2
CA-2017-138464,0.2
CA-2017-138618,0.2
CA-2017-139304,0.2
CA-2017-139416,0.2
CA-2017-139444,0.2
CA-2017-139493,0.2
CA-2017-139619,0.2
CA-2017-139948,0.2
CA-2017-140508,0.2
CA-2017-140781,0.2
CA-2017-140949,0.2
CA-2017-141425,0.2
CA-2017-141614,0.2
CA-2017-141663,0.2
CA-2017-141719,0.2
CA-2017-141782,0.2
CA-2017-142174,0.2
CA-2017-142636,0.2
CA-2017-143294,0.2
CA-2017-143455,0.2
CA-2017-143861,0.2
CA-2017-144036,0.2
CA-2017-144589,0.2
CA-2017-144750,0.2
CA-2017-144820,0.2
CA-2017-145310,0.2
CA-2017-145338,0.2
CA-2017-145660,0.2
CA-2017-145737,0.2
CA-2017-145772,0.2
CA-2017-145779,0.2
CA-2017-146136,0.2
CA-2017-146185,0.2
CA-2017-146346,0.2
CA-2017-147403,0.2
CA-2017-147550,0.2
CA-2017-147942,0.2
CA-2017-148012,0.2
CA-2017-148138,0.2
CA-2017-148166,0.2
CA-2017-148992,0.2
CA-2017-148999,0.2
CA-2017-149146,0.2
CA-2017-149559,0.2
CA-2017-149706,0.2
CA-2017-150504,0.2
CA-2017-150609,0.2
CA-2017-151008,0.2
CA-2017-151071,0.2
CA-2017-151218,0.2
CA-2017-152079,0.2
CA-2017-152142,0.2
CA-2017-152226,0.2
CA-2017-152275,0.2
CA-2017-152660,0.2
CA-2017-152737,0.2
CA-2017-152856,0.2
CA-2017-153339,0.2
CA-2017-154074,0.2
CA-2017-154088,0.2
CA-2017-154116,0.2
CA-2017-154676,0.2
CA-2017-154718,0.2
CA-2017-154935,0.2
CA-2017-155047,0.2
CA-2017-155460,0.2
CA-2017-155607,0.2
CA-2017-155712,0.2
CA-2017-155929,0.2
CA-2017-156139,0.2
CA-2017-156272,0.2
CA-2017-156391,0.2
CA-2017-156720,0.2
CA-2017-157273,0.2
CA-2017-157413,0.2
CA-2017-157420,0.2
CA-2017-157651,0.2
CA-2017-157672,0.2
CA-2017-157833,0.2
CA-2017-157903,0.2
CA-2017-157980,0.2
CA-2017-158036,0.2
CA-2017-158071,0.2
CA-2017-158246,0.2
CA-2017-158561,0.2
CA-2017-158722,0.2
CA-2017-158883,0.2
CA-2017-158967,0.2
CA-2017-159457,0.2
CA-2017-160017,0.2
CA-2017-160031,0.2
CA-2017-160087,0.2
CA-2017-160395,0.2
CA-2017-160458,0.2
CA-2017-161067,0.2
CA-2017-161130,0.2
CA-2017-161459,0.2
CA-2017-161480,0.2
CA-2017-161809,0.2
CA-2017-162075,0.2
CA-2017-162474,0.2
CA-2017-162635,0.2
CA-2017-162712,0.2
CA-2017-162880,0.2
CA-2017-162929,0.2
CA-2017-163069,0.2
CA-2017-163097,0.2
CA-2017-163139,0.2
CA-2017-163321,0.2
CA-2017-163566,0.2
CA-2017-163671,0.2
CA-2017-163874,0.2
CA-2017-163902,0.2
CA-2017-164000,0.2
CA-2017-164098,0.2
CA-2017-164707,0.2
CA-2017-164826,0.2
CA-2017-164917,0.2
CA-2017-165008,0.2
CA-2017-165715,0.2
CA-2017-166576,0.2
CA-2017-166835,0.2
CA-2017-166856,0.2
CA-2017-166898,0.2
CA-2017-166919,0.2
CA-2017-167003,0.2
CA-2017-167542,0.2
CA-2017-167640,0.2
CA-2017-168102,0.2
CA-2017-168641,0.2
CA-2017-168655,0.2
CA-2017-169054,0.2
CA-2017-169327,0.2
CA-2017-169362,0.2
CA-2017-169859,0.2
CA-2017-169901,0.2
CA-2017-169999,0.2
US-2014-106334,0.2
US-2014-107405,0.2
US-2014-107993,0.2
US-2014-109162,0.2
US-2014-109456,0.2
US-2014-110674,0.2
US-2014-112991,0.2
US-2014-117163,0.2
US-2014-120313,0.2
US-2014-121566,0.2
US-2014-121734,0.2
US-2014-126340,0.2
US-2014-128685,0.2
US-2014-131275,0.2
US-2014-131982,0.2
US-2014-133130,0.2
US-2014-133949,0.2
US-2014-134712,0.2
US-2014-135881,0.2
US-2014-135972,0.2
US-2014-141257,0.2
US-2014-149034,0.2
US-2014-150532,0.2
US-2014-151925,0.2
US-2014-154655,0.2
US-2014-155894,0.2
US-2014-157021,0.2
US-2014-158400,0.2
US-2014-163797,0.2
US-2014-164644,0.2
US-2014-165862,0.2
US-2014-167262,0.2
US-2014-167633,0.2
US-2014-167738,0.2
US-2015-100377,0.2
US-2015-106495,0.2
US-2015-110163,0.2
US-2015-110261,0.2
US-2015-112508,0.2
US-2015-120161,0.2
US-2015-120502,0.2
US-2015-120712,0.2
US-2015-122910,0.2
US-2015-131842,0.2
US-2015-136427,0.2
US-2015-136987,0.2
US-2015-137533,0.2
US-2015-138716,0.2
US-2015-139675,0.2
US-2015-139759,0.2
US-2015-142811,0.2
US-2015-147739,0.2
US-2015-149629,0.2
US-2015-153374,0.2
US-2015-159513,0.2
US-2015-161466,0.2
US-2015-163279,0.2
US-2015-163783,0.2
US-2015-163825,0.2
US-2015-164357,0.2
US-2015-165449,0.2
US-2015-167220,0.2
US-2016-101196,0.2
US-2016-102141,0.2
US-2016-102239,0.2
US-2016-109260,0.2
US-2016-111528,0.2
US-2016-112977,0.2
US-2016-113509,0.2
US-2016-114230,0.2
US-2016-114293,0.2
US-2016-114888,0.2
US-2016-116729,0.2
US-2016-117387,0.2
US-2016-122182,0.2
US-2016-125969,0.2
US-2016-128293,0.2
US-2016-128678,0.2
US-2016-131674,0.2
US-2016-131912,0.2
US-2016-132857,0.2
US-2016-134656,0.2
US-2016-134761,0.2
US-2016-136581,0.2
US-2016-137547,0.2
US-2016-139486,0.2
US-2016-139710,0.2
US-2016-141880,0.2
US-2016-142251,0.2
US-2016-143280,0.2
US-2016-144477,0.2
US-2016-144547,0.2
US-2016-147991,0.2
US-2016-148803,0.2
US-2016-151260,0.2
US-2016-151862,0.2
US-2016-152373,0.2
US-2016-154361,0.2
US-2016-155180,0.2
US-2016-157308,0.2
US-2016-158680,0.2
US-2016-158708,0.2
US-2016-159415,0.2
US-2016-159856,0.2
US-2016-162859,0.2
US-2016-163258,0.2
US-2016-163461,0.2
US-2016-163881,0.2
US-2016-164189,0.2
US-2016-164630,0.2
US-2016-164945,0.2
US-2016-166660,0.2
US-2017-100398,0.2
US-2017-101518,0.2
US-2017-101539,0.2
US-2017-101721,0.2
US-2017-101784,0.2
US-2017-101840,0.2
US-2017-103247,0.2
US-2017-103814,0.2
US-2017-105697,0.2
US-2017-105830,0.2
US-2017-105998,0.2
US-2017-106796,0.2
US-2017-107888,0.2
US-2017-108700,0.2
US-2017-110996,0.2
US-2017-111241,0.2
US-2017-112613,0.2
US-2017-112928,0.2
US-2017-114356,0.2
US-2017-116491,0.2
US-2017-116897,0.2
US-2017-117723,0.2
US-2017-119039,0.2
US-2017-119662,0.2
US-2017-120089,0.2
US-2017-120147,0.2
US-2017-120908,0.2
US-2017-121251,0.2
US-2017-126060,0.2
US-2017-126081,0.2
US-2017-128447,0.2
US-2017-129203,0.2
US-2017-129224,0.2
US-2017-130687,0.2
US-2017-131583,0.2
US-2017-132220,0.2
US-2017-132444,0.2
US-2017-133781,0.2
US-2017-135013,0.2
US-2017-135062,0.2
US-2017-136707,0.2
US-2017-139465,0.2
US-2017-139955,0.2
US-2017-140312,0.2
US-2017-141698,0.2
US-2017-145597,0.2
US-2017-146416,0.2
US-2017-147886,0.2
US-2017-147998,0.2
US-2017-148768,0.2
US-2017-150070,0.2
US-2017-150847,0.2
US-2017-152492,0.2
US-2017-152842,0.2
US-2017-153633,0.2
US-2017-156083,0.2
US-2017-158505,0.2
US-2017-158946,0.2
US-2017-162124,0.2
US-2017-162208,0.2
US-2017-163790,0.2
US-2017-166233,0.2
US-2017-167318,0.2
US-2017-168802,0.2
CA-2014-105249,0.15
CA-2014-111871,0.15
CA-2014-115161,0.15
CA-2014-131247,0.15
CA-2014-157147,0.15
CA-2015-126137,0.15
CA-2015-130456,0.15
CA-2015-138534,0.15
CA-2016-107104,0.15
CA-2016-108735,0.15
CA-2016-117681,0.15
CA-2016-123337,0.15
CA-2016-123512,0.15
CA-2016-147137,0.15
CA-2016-148747,0.15
CA-2016-163972,0.15
CA-2017-104003,0.15
CA-2017-108070,0.15
CA-2017-109393,0.15
CA-2017-112753,0.15
CA-2017-124086,0.15
CA-2017-141201,0.15
CA-2017-142342,0.15
CA-2017-159226,0.15
US-2015-145422,0.15
US-2016-108497,0.15
US-2016-146794,0.15
US-2017-133312,0.15
US-2017-153255,0.15
CA-2014-116246,0.1
CA-2014-124478,0.1
CA-2014-146815,0.1
CA-2014-148586,0.1
CA-2014-150301,0.1
CA-2014-163412,0.1
CA-2014-163447,0.1
CA-2014-164973,0.1
CA-2014-166891,0.1
CA-2014-166989,0.1
CA-2014-167927,0.1
CA-2014-168130,0.1
CA-2015-100657,0.1
CA-2015-109512,0.1
CA-2015-111948,0.1
CA-2015-112452,0.1
CA-2015-114811,0.1
CA-2015-120782,0.1
CA-2015-124107,0.1
CA-2015-124499,0.1
CA-2015-126739,0.1
CA-2015-127327,0.1
CA-2015-130659,0.1
CA-2015-136805,0.1
CA-2015-138009,0.1
CA-2015-141740,0.1
CA-2015-142734,0.1
CA-2015-150791,0.1
CA-2015-151869,0.1
CA-2015-160227,0.1
CA-2015-162047,0.1
CA-2015-165799,0.1
CA-2015-166947,0.1
CA-2016-105781,0.1
CA-2016-116526,0.1
CA-2016-118759,0.1
CA-2016-120355,0.1
CA-2016-120530,0.1
CA-2016-122581,0.1
CA-2016-124100,0.1
CA-2016-133340,0.1
CA-2016-133550,0.1
CA-2016-136329,0.1
CA-2016-139556,0.1
CA-2016-143910,0.1
CA-2016-144939,0.1
CA-2016-162313,0.1
CA-2016-162943,0.1
CA-2016-169670,0.1
CA-2017-115602,0.1
CA-2017-122308,0.1
CA-2017-123638,0.1
CA-2017-127026,0.1
CA-2017-136350,0.1
CA-2017-141733,0.1
CA-2017-143112,0.1
CA-2017-144904,0.1
CA-2017-152975,0.1
CA-2017-157252,0.1
CA-2017-159366,0.1
CA-2017-164378,0.1
CA-2017-166184,0.1
CA-2017-166436,0.1
US-2014-157070,0.1
US-2016-140172,0.1
US-2017-108343,0.1
US-2017-168613,0.1
CA-2014-100006,0
CA-2014-100391,0
CA-2014-100706,0
CA-2014-100762,0
CA-2014-100860,0
CA-2014-100895,0
CA-2014-100916,0
CA-2014-100972,0
CA-2014-101266,0
CA-2014-101392,0
CA-2014-101462,0
CA-2014-101476,0
CA-2014-101560,0
CA-2014-101833,0
CA-2014-102008,0
CA-2014-102085,0
CA-2014-102274,0
CA-2014-102645,0
CA-2014-102652,0
CA-2014-102988,0
CA-2014-103058,0
CA-2014-103100,0
CA-2014-103219,0
CA-2014-103331,0
CA-2014-103366,0
CA-2014-103401,0
CA-2014-103590,0
CA-2014-103807,0
CA-2014-104178,0
CA-2014-104283,0
CA-2014-104402,0
CA-2014-104780,0
CA-2014-104829,0
CA-2014-104976,0
CA-2014-105172,0
CA-2014-105893,0
CA-2014-106054,0
CA-2014-106264,0
CA-2014-106726,0
CA-2014-106803,0
CA-2014-107153,0
CA-2014-107454,0
CA-2014-107524,0
CA-2014-107594,0
CA-2014-107755,0
CA-2014-107769,0
CA-2014-109127,0
CA-2014-109134,0
CA-2014-109218,0
CA-2014-109232,0
CA-2014-109302,0
CA-2014-109491,0
CA-2014-109680,0
CA-2014-109890,0
CA-2014-109904,0
CA-2014-110065,0
CA-2014-110408,0
CA-2014-110527,0
CA-2014-110639,0
CA-2014-111003,0
CA-2014-111150,0
CA-2014-111192,0
CA-2014-111500,0
CA-2014-111857,0
CA-2014-111934,0
CA-2014-112291,0
CA-2014-112837,0
CA-2014-112851,0
CA-2014-113047,0
CA-2014-113320,0
CA-2014-113362,0
CA-2014-113383,0
CA-2014-113579,0
CA-2014-113887,0
CA-2014-114314,0
CA-2014-114321,0
CA-2014-114433,0
CA-2014-114643,0
CA-2014-114790,0
CA-2014-115084,0
CA-2014-115357,0
CA-2014-115980,0
CA-2014-116190,0
CA-2014-116239,0
CA-2014-116673,0
CA-2014-116785,0
CA-2014-116834,0
CA-2014-116904,0
CA-2014-117317,0
CA-2014-117639,0
CA-2014-117709,0
CA-2014-117765,0
CA-2014-118304,0
CA-2014-118339,0
CA-2014-118976,0
CA-2014-119032,0
CA-2014-119375,0
CA-2014-119529,0
CA-2014-119977,0
CA-2014-120243,0
CA-2014-120278,0
CA-2014-120432,0
CA-2014-120474,0
CA-2014-120768,0
CA-2014-120887,0
CA-2014-120950,0
CA-2014-121006,0
CA-2014-121762,0
CA-2014-122217,0
CA-2014-122588,0
CA-2014-122679,0
CA-2014-122749,0
CA-2014-123127,0
CA-2014-123260,0
CA-2014-123344,0
CA-2014-123925,0
CA-2014-124023,0
CA-2014-124464,0
CA-2014-124513,0
CA-2014-124646,0
CA-2014-124688,0
CA-2014-124702,0
CA-2014-124709,0
CA-2014-124856,0
CA-2014-125171,0
CA-2014-125514,0
CA-2014-125556,0
CA-2014-125612,0
CA-2014-125682,0
CA-2014-125759,0
CA-2014-126403,0
CA-2014-126480,0
CA-2014-126522,0
CA-2014-126683,0
CA-2014-127012,0
CA-2014-127159,0
CA-2014-127187,0
CA-2014-127523,0
CA-2014-127558,0
CA-2014-127586,0
CA-2014-127614,0
CA-2014-127691,0
CA-2014-127866,0
CA-2014-127936,0
CA-2014-128146,0
CA-2014-128237,0
CA-2014-128538,0
CA-2014-128622,0
CA-2014-128839,0
CA-2014-128846,0
CA-2014-129091,0
CA-2014-129574,0
CA-2014-129819,0
CA-2014-130092,0
CA-2014-130155,0
CA-2014-130274,0
CA-2014-130449,0
CA-2014-130624,0
CA-2014-130813,0
CA-2014-130960,0
CA-2014-131002,0
CA-2014-131051,0
CA-2014-131905,0
CA-2014-131926,0
CA-2014-132010,0
CA-2014-132500,0
CA-2014-132542,0
CA-2014-132612,0
CA-2014-132787,0
CA-2014-132913,0
CA-2014-132983,0
CA-2014-133228,0
CA-2014-133270,0
CA-2014-133354,0
CA-2014-133424,0
CA-2014-133543,0
CA-2014-133592,0
CA-2014-133634,0
CA-2014-133830,0
CA-2014-133851,0
CA-2014-134061,0
CA-2014-134103,0
CA-2014-134215,0
CA-2014-134677,0
CA-2014-135090,0
CA-2014-135657,0
CA-2014-135699,0
CA-2014-136336,0
CA-2014-136567,0
CA-2014-136644,0
CA-2014-137575,0
CA-2014-138100,0
CA-2014-138296,0
CA-2014-138359,0
CA-2014-138436,0
CA-2014-138513,0
CA-2014-138709,0
CA-2014-138737,0
CA-2014-139283,0
CA-2014-139423,0
CA-2014-139451,0
CA-2014-139857,0
CA-2014-140487,0
CA-2014-140662,0
CA-2014-140795,0
CA-2014-141005,0
CA-2014-141173,0
CA-2014-141278,0
CA-2014-141299,0
CA-2014-141313,0
CA-2014-141607,0
CA-2014-141796,0
CA-2014-141901,0
CA-2014-142314,0
CA-2014-142727,0
CA-2014-142769,0
CA-2014-142979,0
CA-2014-143210,0
CA-2014-143371,0
CA-2014-143385,0
CA-2014-143413,0
CA-2014-143637,0
CA-2014-143840,0
CA-2014-143917,0
CA-2014-144071,0
CA-2014-144281,0
CA-2014-144407,0
CA-2014-144624,0
CA-2014-145212,0
CA-2014-145541,0
CA-2014-145926,0
CA-2014-146500,0
CA-2014-146528,0
CA-2014-146703,0
CA-2014-146864,0
CA-2014-146885,0
CA-2014-146990,0
